1621134900000,48022.02000000,48133.83000000,47760.62000000,47775.19000000,137.69117800,1621135799999,6604480.87290528,4972,69.81446100,3348689.45624782,0
1621135800000,47774.90000000,47971.25000000,47767.01000000,47893.43000000,99.84267000,1621136699999,4781551.13270538,4229,52.71353800,2524498.19569625,0
1621136700000,47894.26000000,48408.16000000,47853.13000000,48383.55000000,142.92507200,1621137599999,6870443.23655514,5870,81.40105400,3913519.52919098,0
1621137600000,48383.55000000,48825.18000000,48362.19000000,48405.46000000,220.34400200,1621138499999,10706434.99105360,8173,117.83094400,5725941.43199051,0
1621138500000,48402.19000000,48480.84000000,48310.93000000,48375.25000000,94.70459700,1621139399999,4582746.49868079,4295,46.69522500,2259447.43484242,0
1621139400000,48375.25000000,48382.43000000,48191.54000000,48220.68000000,93.10721200,1621140299999,4494347.60361637,4258,45.15677800,2179587.97812654,0
1621140300000,48220.67000000,48305.41000000,48071.21000000,48120.43000000,69.55807400,1621141199999,3351822.97144445,3853,33.07802200,1593955.14291357,0
1621141200000,48120.46000000,48359.31000000,48047.44000000,48068.68000000,100.16269500,1621142099999,4831800.38591621,4475,44.62376800,2152709.22396886,0
1621142100000,48068.68000000,48300.00000000,48062.98000000,48174.86000000,81.79357300,1621142999999,3942311.45144442,4004,43.03562300,2074178.37252914,0
1621143000000,48176.13000000,48298.33000000,48110.43000000,48261.05000000,98.25024700,1621143899999,4736067.04958426,4317,48.51918000,2338556.09362848,0
1621143900000,48261.61000000,48320.51000000,48111.12000000,48171.16000000,77.09403500,1621144799999,3717223.48381686,3922,38.40621100,1851570.15314254,0
1621144800000,48171.32000000,49428.77000000,48141.85000000,49311.75000000,283.96027500,1621145699999,13859290.84218652,10402,191.12716300,9334344.19136967,0
1621145700000,49308.21000000,49496.96000000,49087.73000000,49125.11000000,287.98723800,1621146599999,14193477.38384182,10498,134.39981000,6627313.03826486,0
1621146600000,49125.12000000,49294.19000000,49120.89000000,49121.02000000,121.36330800,1621147499999,5971361.24278549,5314,65.07517900,3201995.82648644,0
1621147500000,49120.00000000,49231.14000000,49021.76000000,49052.59000000,130.08014800,1621148399999,6387292.00430815,4857,59.55279900,2923715.25476517,0
1621148400000,49052.58000000,49087.28000000,48875.01000000,48959.21000000,150.27713200,1621149299999,7357795.13768881,5332,62.45064100,3058215.84779401,0
1621149300000,48959.28000000,49176.16000000,48868.26000000,48915.04000000,135.24135000,1621150199999,6627744.78427337,4980,75.22845300,3687938.50345515,0
1621150200000,48915.04000000,48976.06000000,48843.76000000,48922.55000000,101.85637500,1621151099999,4979670.06669409,4561,52.35094700,2559414.44256289,0
1621151100000,48922.55000000,49389.22000000,48911.68000000,49374.72000000,202.02057300,1621151999999,9930628.43121794,8583,105.81771700,5201866.98413518,0
1621152000000,49377.11000000,49437.34000000,48793.74000000,49051.04000000,234.87809700,1621152899999,11517852.79842219,8950,96.69252500,4742390.22492882,0
1621152900000,49051.04000000,49051.17000000,48845.89000000,48875.25000000,123.12473900,1621153799999,6027746.14925190,4752,55.08806400,2696908.18615267,0
1621153800000,48875.24000000,48957.35000000,48669.07000000,48896.83000000,142.51960200,1621154699999,6960835.63908170,5641,65.19653200,3184081.91040914,0
1621154700000,48897.82000000,49044.04000000,48761.31000000,48904.71000000,136.23609000,1621155599999,6663875.33105169,5430,73.19978700,3580854.49910526,0
1621155600000,48904.72000000,49118.04000000,48904.68000000,49063.74000000,102.87353400,1621156499999,5044041.12966316,4605,48.37992200,2371859.48501830,0
1621156500000,49066.21000000,49216.26000000,49034.43000000,49129.64000000,107.98116300,1621157399999,5305957.46176825,4366,54.83269200,2694270.90723378,0
1621157400000,49124.96000000,49425.80000000,49101.94000000,49366.61000000,168.80526100,1621158299999,8320080.38692894,6671,88.34195400,4354475.72112431,0
1621158300000,49367.78000000,49477.16000000,49170.00000000,49270.44000000,142.99790900,1621159199999,7050705.74246548,6724,70.89556000,3495958.98541336,0
1621159200000,49270.44000000,49463.80000000,49224.69000000,49322.23000000,150.22942500,1621160099999,7415314.65662956,6010,65.74209200,3244989.65304530,0
1621160100000,49322.23000000,49466.73000000,49239.20000000,49451.38000000,73.59811500,1621160999999,3629874.40294438,4636,39.49903600,1948190.99144109,0
1621161000000,49451.34000000,49463.94000000,49293.68000000,49427.58000000,95.09165300,1621161899999,4693951.65879860,4500,49.71735600,2454628.81482136,0
1621161900000,49421.92000000,49795.04000000,49421.92000000,49580.19000000,185.56507100,1621162799999,9209592.95945229,8170,109.69381100,5443513.10778366,0
1621162800000,49577.98000000,49639.76000000,49380.00000000,49396.75000000,126.61976300,1621163699999,6263294.83866964,5412,62.15234000,3073414.05060968,0
1621163700000,49396.74000000,49452.74000000,49318.90000000,49327.12000000,82.88893500,1621164599999,4093447.12894569,4069,40.57581200,2003879.60428935,0
1621164600000,49327.13000000,49379.45000000,49084.85000000,49172.66000000,112.41680000,1621165499999,5533924.20552200,5019,52.22645200,2570949.07943380,0
1621165500000,49172.66000000,49229.90000000,48933.16000000,49040.80000000,111.84045300,1621166399999,5486969.47873805,4837,59.47267000,2917778.31867579,0
